Category,Guidelines,Priority,Count,Line,Description,Detail,Help,URL,Target URL,Reference
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/5","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/6","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/6","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/7","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/7","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/8","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/8","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/9","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="1 ","This page has no title. Each page should have a descriptive and meaningfully different title.","","Title refers to the text shown in the browser title bar, displayed when articles are shared on social media and displayed in search engines results pages.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/9","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="12 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Pyramid Debug Toolbar' is also used on https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="12 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Pyramid Debug Toolbar' is also used on https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/discover/data_set","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/discover/policy_documents","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/discover/grant","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/discover/patent","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/discover/clinical_trial","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/discover/application","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/for/aggregated","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/overview/timeline","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/author/aggregated","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/source_title/aggregated","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/funder/aggregated","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/organization/aggregated","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/country/aggregated","","https://guidelines.usability.gov/guidelines/85 "
"Usability","Usability.gov 9:2 ","2","1",="20 ","This page title is not unique. Each page should have a descriptive and meaningfully different title.","' Dimensions for NIH ' is also used on https://intdimensions.nhlbi.nih.gov/discover/publication","Title refers to the text displayed on browser tabs, favorites, and in search engines results pages. If two or more pages have the same title, they cannot be differentiated by users or the Favorites capability of the browser.","https://intdimensions.nhlbi.nih.gov/analytics/publication/compare/comparison-chart","","https://guidelines.usability.gov/guidelines/85 "
"Usability","W3C  ","2","5",="1472 1973 2048 2117 2186 ","The img width and height attributes don't match the actual image size. This means the image will be distorted or resize during loading.","Image https://d1uo4w7k31k5mn.cloudfront.net/v2_hq/6.png actual dimensions: 120 x 24 pixels.","","https://intdimensions.nhlbi.nih.gov/discover/publication","","https://developer.mozilla.org/en-US/docs/Web/Media/images/aspect_ratio_mapping "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_user_group_facet=826de9a3-83ce-437f-9528-76b399a1ef89","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_user_group_facet=3879a7d9-a285-485f-96d1-96015f6722e3","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/browse/facet-filter-groups/publication/funder_shared_group_facet","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/browse/facet-filter-groups/publication/research_org_shared_group_facet","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_researcher=ur.011177563061.78","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_researcher=ur.07604622061.38","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_researcher=ur.07603206371.32","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_researcher=ur.011257172733.66","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_researcher=ur.012623766757.24","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/analytics/publication/source_title/aggregated","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_source_title=jour.1371339","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_source_title=jour.1016355","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_source_title=jour.1222150","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_source_title=jour.1077219","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_source_title=jour.1312104","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_funder=grid.419696.5","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_funder=grid.270680.b","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_funder=grid.424020.0","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_funder=grid.54432.34","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Usability","W3C  ","2","1",="1 ","Keep URLs shorter than 78 characters so they don't wrap when emailed.","","","https://intdimensions.nhlbi.nih.gov/discover/publication?and_facet_funder=grid.48336.3a","","https://www.w3.org/TR/2003/NOTE-chips-20030128/#gl1 "
"Standards","HTML5  ","3","1",="1184 ","Possible misuse of aria-label.","","","https://intdimensions.nhlbi.nih.gov/discover/publication","","https://www.w3.org/TR/html5/ "
"Standards","CSS Validation  ","1","1",="1427 ","Invalid CSS color value."," background-color: #000","CSS colors can be specified as: Hex colors must be #rgb or #rrggbb using only the hex digits 0-9 and A-F RGB() colors must be three integers (0-255) or three percentages RGBA() colors must be three integers (0-255) or three percentages, followed by an alpha value between 0.0 and 1.0 HSL() colors must be a number (or angle) followed by two percentages HSLA() colors must be a number (or angle) followed by two percentages and an alpha value between 0.0 and 1.0 Named colors must use one of the 150 named CSS colors (black, white, red...)","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/bootstrap/css/bootstrap.min.css",""," "
"Standards","CSS Validation  ","1","2",="211 211 ","Invalid value for CSS property."," left: 1 left: 1","","https://intdimensions.nhlbi.nih.gov/static/radar.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","1","1",="1658 ","Invalid value for CSS property."," margin-top:","","https://intdimensions.nhlbi.nih.gov/modules/static/lib/bootstrap.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","1","1",="2389 ","Invalid CSS url() value."," src: ../fonts/glyphicons-halflings-regular.eot?#iefix","","https://intdimensions.nhlbi.nih.gov/modules/static/lib/bootstrap.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","1",="185 ","CSS hack or vendor extension used."," filter: progid:DXImageTransform.Microsoft.dropshadow(OffX=2, OffY=2, Color=""gray"", Positive=""true"")","","https://intdimensions.nhlbi.nih.gov/discover/publication",""," "
"Standards","CSS Validation  ","6","5",="2035 3295 5572 5581 5662 ","CSS hack or vendor extension used."," filter: alpha(opacity=65) filter: progid:DXImageTransform.Microsoft.gradient(enabled=false) filter: alpha(opacity=20) filter: alpha(opacity=50) filter: alpha(opacity=0)","","https://intdimensions.nhlbi.nih.gov/modules/static/lib/bootstrap.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="97 100 103 106 291 ","CSS hack or vendor extension used."," filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#7b8b99', endColorstr='#394954',GradientType=0 ) filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#62849f', endColorstr='#284c65',GradientType=0 ) filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#62849f', endColorstr='#284c65',GradientType=0 ) filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#979797', endColorstr='#56585a',GradientType=0 ) filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#6d7073', endColorstr='#545658',GradientType=0 )","","https://intdimensions.nhlbi.nih.gov/modules/static/app/styles.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","1",="27 ","CSS hack or vendor extension used."," filter: alpha(opacity=80)","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/toolbar/toolbar_button.css",""," "
"Standards","CSS Validation  ","6","5",="683 706 778 846 856 ","CSS hack or vendor extension used."," margin-top: 1px9 margin-top: 4px9 filter: alpha(opacity=65) border-top: solid9 filter: progid:DXImageTransform.Microsoft.gradient(enabled=false)","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/bootstrap/css/bootstrap.min.css",""," "
"Standards","CSS Validation  ","6","1",="17 ","CSS hack or vendor extension used."," filter: alpha(opacity=0)","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/jquery.tablesorter/css/theme.bootstrap.min.css",""," "
"Standards","CSS Validation  ","6","1",="72 ","CSS hack or vendor extension used."," filter: alpha(opacity=80)","","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/toolbar/toolbar.css",""," "
"Standards","CSS Validation  ","1","1",="1658 ","Too many values for CSS property."," margin-top","If a global CSS property value like inherit, initial or unset has been used, then no other property values are allowed.","https://intdimensions.nhlbi.nih.gov/modules/static/lib/bootstrap.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","2","1",="1403 ","Unknown @media feature name."," transform-3d","The media feature may be misspelled or not yet standardized.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/bootstrap/css/bootstrap.min.css",""," "
"Standards","CSS Validation  ","3","1",="300 ","Property doesn't exist in CSS."," font_size","The property name may be misspelled, vendor specific, or a new CSS property from a draft specification.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439323331383234",""," "
"Standards","CSS Validation  ","3","1",="300 ","Property doesn't exist in CSS."," font_size","The property name may be misspelled, vendor specific, or a new CSS property from a draft specification.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736",""," "
"Standards","CSS Validation  ","3","1",="85 ","Property doesn't exist in CSS.","  margin-top","The property name may be misspelled, vendor specific, or a new CSS property from a draft specification.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/debugger/debugger.css",""," "
"Standards","CSS Validation  ","3","1",="300 ","Property doesn't exist in CSS."," font_size","The property name may be misspelled, vendor specific, or a new CSS property from a draft specification.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/",""," "
"Standards","CSS Validation  ","3","1",="300 ","Property doesn't exist in CSS."," font_size","The property name may be misspelled, vendor specific, or a new CSS property from a draft specification.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353439383431303732",""," "
"Standards","CSS Validation  ","2","1",="190 ","Unknown pseudo-element or pseudo-class name."," focus--bold","The :pseudo-class or ::pseudo-element name name may be misspelled or not yet standardized.","https://intdimensions.nhlbi.nih.gov/static/radar.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="185 185 185 185 185 ","Property or at-rule is vendor specific."," -khtml-box-shadow -khtml-box-shadow -khtml-box-shadow -khtml-box-shadow -khtml-box-shadow","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/discover/publication",""," "
"Standards","CSS Validation  ","6","5",="5 5 5 5 5 ","Property or at-rule is vendor specific."," -ms-flex-align -ms-flex-align -ms-flex-align -ms-flex-align -ms-flex-align","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/static/radar.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="45 46 82 174 189 ","Property or at-rule is vendor specific."," -webkit-text-size-adjust -ms-text-size-adjust -moz-box-sizing -webkit-appearance -webkit-box-sizing","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/static/lib/bootstrap.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","2",="14 15 ","Property or at-rule is vendor specific."," -webkit-font-smoothing -moz-osx-font-smoothing","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/static/app/glyphicons.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="140 140 166 166 184 ","Property or at-rule is vendor specific."," -moz-box-shadow -moz-box-shadow -moz-box-shadow -moz-box-shadow -moz-border-radius","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/static/app/urcharts.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="11 13 18 23 29 ","Property or at-rule is vendor specific."," -webkit-animation-duration -webkit-animation-fill-mode -webkit-animation-iteration-count -webkit-animation-duration -webkit-animation-duration","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/static/lib/animate.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="57 57 103 103 230 ","Property or at-rule is vendor specific."," -moz-border-radius -moz-border-radius -moz-box-shadow -moz-box-shadow -moz-background-size","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/static/app/styles.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="13 13 16 16 16 ","Property or at-rule is vendor specific."," -moz-appearance -moz-appearance -ms-flex-align -ms-flex-align -ms-flex-align","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/static/modules.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","2",="51 52 ","Property or at-rule is vendor specific."," -webkit-font-smoothing -moz-osx-font-smoothing","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/static/fonts/fontello/css/fontello.css?_cbt=0f6a563206",""," "
"Standards","CSS Validation  ","6","5",="5 5 25 25 31 ","Property or at-rule is vendor specific."," -ms-text-size-adjust -ms-text-size-adjust -moz-box-sizing -moz-box-sizing -webkit-appearance","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/bootstrap/css/bootstrap.min.css",""," "
"Standards","CSS Validation  ","6","5",="12 12 12 12 12 ","Property or at-rule is vendor specific."," -o-transition -o-transition -o-transition -o-transition -o-transition","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/jquery.tablesorter/css/theme.bootstrap.min.css",""," "
"Standards","CSS Validation  ","6","1",="46 ","Property or at-rule is vendor specific."," _white-space","Properties and at-rules prefixed by a dash or underscore, the zoom property and the expression() function are vendor specific and only work on one browser engine.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/static/debugger/debugger.css",""," "
"Accessibility","WCAG 2.1 A 1.3.1 Section 508 (2017) A 1.3.1 ARIA 1.1  ","1","5",="705 718 731 744 757 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel myModalLabel myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/workflow","","https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/wai-aria-1.1/#aria-labelledby "
"Standards","HTML5  ","1","5",="705 718 731 744 757 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel myModalLabel myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/workflow","","https://www.w3.org/TR/html5/ "
"Accessibility","WCAG 2.1 A 1.3.1 Section 508 (2017) A 1.3.1 ARIA 1.1  ","1","5",="21365 21385 21405 21425 21445 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel myModalLabel myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/workflow/create","","https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/2008/REC-WCAG20-20081211/#content-structure-separation-programmatic https://www.w3.org/TR/wai-aria-1.1/#aria-labelledby "
"Standards","HTML5  ","1","5",="21365 21385 21405 21425 21445 ","The aria-labelledby attribute must point to IDs of elements in the same document.","One of these IDs wasn't found: myModalLabel myModalLabel myModalLabel myModalLabel myModalLabel","","https://intdimensions.nhlbi.nih.gov/modules/workflow/create","","https://www.w3.org/TR/html5/ "
